"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2021-08-13","TORONTO",10,8,9,22,17,12,9
"2021-08-14","TORONTO",10,7,10,21,15,11,8
"2021-08-15","TORONTO",10,9,12,20,13,10,4
"2021-08-16","TORONTO",10,8,14,19,15,9,7
"2021-08-17","TORONTO",12,10,12,21,18,9,8
"2021-08-18","TORONTO",12,9,16,22,17,10,8
"2021-08-19","TORONTO",12,8,17,21,15,9,7
"2021-08-20","TORONTO",13,8,18,24,16,11,8
"2021-08-21","TORONTO",12,8,16,23,17,11,9
"2021-08-22","TORONTO",13,8,15,24,16,11,8
"2021-08-23","TORONTO",15,9,16,26,16,11,7
"2021-08-24","TORONTO",14,9,33,26,15,12,6
"2021-08-25","TORONTO",14,9,24,26,17,12,8
"2021-08-26","TORONTO",14,8,20,24,14,10,6
"2021-08-27","TORONTO",14,8,19,24,16,10,8
"2021-08-28","TORONTO",15,9,56,25,15,10,6
"2021-08-29","TORONTO",17,9,20,26,16,9,7
"2021-08-30","TORONTO",17,11,23,26,17,9,6
"2021-08-31","TORONTO",15,11,24,24,16,9,5
"2021-09-01","TORONTO",16,10,29,25,17,9,7
"2021-09-02","TORONTO",16,11,31,24,18,8,7
"2021-09-03","TORONTO",19,13,30,27,20,8,7
"2021-09-04","TORONTO",21,13,32,29,18,8,5
"2021-09-05","TORONTO",21,16,33,29,20,8,4
"2021-09-06","TORONTO",22,16,34,30,18,8,2
"2021-09-07","TORONTO",21,14,40,30,19,9,5
"2021-09-08","TORONTO",21,17,42,30,22,9,5
"2021-09-09","TORONTO",22,17,43,30,22,8,5
"2021-09-10","TORONTO",25,21,49,33,26,8,5
"2021-09-11","TORONTO",25,19,50,33,25,8,6
"2021-09-12","TORONTO",24,19,49,33,24,9,5
"2021-09-13","TORONTO",25,20,72,34,24,9,4
"2021-09-14","TORONTO",24,18,48,33,24,9,6
"2021-09-15","TORONTO",24,20,42,33,26,9,6
"2021-09-16","TORONTO",23,17,44,31,20,8,3
"2021-09-17","TORONTO",23,19,42,31,23,8,4
"2021-09-18","TORONTO",23,18,41,31,24,8,6
"2021-09-19","TORONTO",23,18,33,30,22,7,4
"2021-09-20","TORONTO",23,17,34,31,22,8,5
"2021-09-21","TORONTO",21,16,60,28,20,7,4
"2021-09-22","TORONTO",22,16,34,29,20,7,4
"2021-09-23","TORONTO",22,17,36,29,21,7,4
"2021-09-24","TORONTO",24,17,38,31,21,7,4
"2021-09-25","TORONTO",25,18,32,32,22,7,4
"2021-09-26","TORONTO",24,19,29,32,24,8,5
"2021-09-27","TORONTO",23,17,28,31,23,8,6
"2021-09-28","TORONTO",24,18,30,32,24,8,6
"2021-09-29","TORONTO",23,19,26,28,23,5,4
"2021-09-30","TORONTO",23,18,27,27,21,4,3
"2021-10-01","TORONTO",22,17,26,26,21,4,4
"2021-10-02","TORONTO",22,18,26,26,22,4,4
"2021-10-03","TORONTO",22,15,27,26,18,4,3
"2021-10-04","TORONTO",21,16,26,24,19,3,3
"2021-10-05","TORONTO",17,14,24,20,17,3,3
"2021-10-06","TORONTO",18,16,26,21,19,3,3
"2021-10-07","TORONTO",18,15,28,21,18,3,3
"2021-10-08","TORONTO",18,16,25,21,18,3,2
"2021-10-09","TORONTO",17,15,20,19,15,2,0
"2021-10-10","TORONTO",16,14,19,19,16,3,2
"2021-10-11","TORONTO",14,13,19,18,15,4,2
"2021-10-12","TORONTO",14,13,23,18,16,4,3
"2021-10-13","TORONTO",15,14,25,19,17,4,3
"2021-10-14","TORONTO",16,15,23,20,17,4,2
"2021-10-15","TORONTO",16,15,23,20,17,4,2
"2021-10-16","TORONTO",14,13,21,18,15,4,2
"2021-10-17","TORONTO",12,9,17,16,11,4,2
"2021-10-18","TORONTO",12,9,14,16,11,4,2
"2021-10-19","TORONTO",12,9,17,16,11,4,2
"2021-10-20","TORONTO",13,11,15,16,13,3,2
"2021-10-21","TORONTO",15,11,18,17,13,2,2
"2021-10-22","TORONTO",15,9,19,17,11,2,2
"2021-10-23","TORONTO",14,10,19,16,12,2,2
"2021-10-24","TORONTO",14,12,18,16,14,2,2
"2021-10-25","TORONTO",12,11,18,14,13,2,2
"2021-10-26","TORONTO",13,9,16,15,11,2,2
"2021-10-27","TORONTO",13,12,17,15,14,2,2
"2021-10-28","TORONTO",14,11,18,16,13,2,2
"2021-10-29","TORONTO",12,10,21,14,12,2,2
"2021-10-30","TORONTO",13,11,18,15,13,2,2
"2021-10-31","TORONTO",14,11,15,16,13,2,2
"2021-11-01","TORONTO",14,10,13,16,11,2,1
"2021-11-02","TORONTO",14,11,15,16,12,2,1
"2021-11-03","TORONTO",15,12,16,17,13,2,1
"2021-11-04","TORONTO",13,10,16,14,11,1,1
"2021-11-05","TORONTO",12,10,13,13,11,1,1
"2021-11-06","TORONTO",12,7,11,13,8,1,1
"2021-11-07","TORONTO",11,8,9,13,9,2,1
"2021-11-08","TORONTO",10,6,9,12,7,2,1
"2021-11-09","TORONTO",10,9,10,12,10,2,1
"2021-11-10","TORONTO",10,7,11,12,8,2,1
"2021-11-11","TORONTO",10,7,10,11,7,1,0
"2021-11-12","TORONTO",9,5,9,10,5,1,0
"2021-11-13","TORONTO",9,7,11,10,7,1,0
"2021-11-14","TORONTO",9,7,12,10,7,1,0
"2021-11-15","TORONTO",9,7,11,10,7,1,0
"2021-11-16","TORONTO",9,7,8,10,7,1,0
"2021-11-17","TORONTO",10,6,11,11,6,1,0
"2021-11-18","TORONTO",10,7,12,11,7,1,0
"2021-11-19","TORONTO",11,6,11,12,6,1,0
"2021-11-20","TORONTO",10,6,9,12,6,2,0
"2021-11-21","TORONTO",11,9,10,13,9,2,0
"2021-11-22","TORONTO",11,9,11,13,9,2,0
"2021-11-23","TORONTO",10,8,10,12,8,2,0
"2021-11-24","TORONTO",11,10,11,12,10,1,0
"2021-11-25","TORONTO",11,11,14,12,11,1,0
"2021-11-26","TORONTO",11,10,14,12,10,1,0
"2021-11-27","TORONTO",10,8,14,10,8,0,0
"2021-11-28","TORONTO",10,7,16,10,7,0,0
"2021-11-29","TORONTO",13,10,14,13,10,0,0
"2021-11-30","TORONTO",13,8,16,13,8,0,0
"2021-12-01","TORONTO",11,5,15,11,5,0,0
"2021-12-02","TORONTO",10,5,15,10,5,0,0
"2021-12-03","TORONTO",9,5,13,9,5,0,0
"2021-12-04","TORONTO",8,3,10,8,3,0,0
"2021-12-05","TORONTO",7,4,10,7,4,0,0
"2021-12-06","TORONTO",7,5,12,9,7,2,2
"2021-12-07","TORONTO",9,5,10,11,7,2,2
"2021-12-08","TORONTO",9,6,20,11,7,2,1
"2021-12-09","TORONTO",9,5,17,10,5,1,0
"2021-12-10","TORONTO",9,5,17,10,5,1,0
"2021-12-11","TORONTO",8,7,21,8,7,0,0
"2021-12-12","TORONTO",8,6,26,8,6,0,0
"2021-12-13","TORONTO",9,7,22,9,7,0,0
"2021-12-14","TORONTO",9,7,20,9,7,0,0
"2021-12-15","TORONTO",8,7,21,8,7,0,0
"2021-12-16","TORONTO",7,4,19,7,4,0,0
"2021-12-17","TORONTO",7,4,17,7,4,0,0
"2021-12-18","TORONTO",7,4,23,7,4,0,0
"2021-12-19","TORONTO",10,6,27,10,6,0,0
"2021-12-20","TORONTO",11,6,33,11,6,0,0
"2021-12-21","TORONTO",11,7,36,11,7,0,0
"2021-12-22","TORONTO",12,8,40,12,8,0,0
"2021-12-23","TORONTO",14,10,39,14,10,0,0
"2021-12-24","TORONTO",14,9,66,14,9,0,0
"2021-12-25","TORONTO",17,9,65,17,9,0,0
"2021-12-26","TORONTO",15,8,82,15,8,0,0
"2021-12-27","TORONTO",12,6,85,13,7,1,1
"2021-12-28","TORONTO",14,7,100,15,7,1,0
"2021-12-29","TORONTO",17,7,136,18,7,1,0
"2021-12-30","TORONTO",17,8,163,19,9,2,1
"2021-12-31","TORONTO",17,9,204,19,10,2,1
"2022-01-01","TORONTO",16,10,222,18,11,2,1
"2022-01-02","TORONTO",17,10,210,19,11,2,1
"2022-01-03","TORONTO",22,10,248,24,11,2,1
"2022-01-04","TORONTO",23,9,295,25,10,2,1
"2022-01-05","TORONTO",26,13,324,28,14,2,1
"2022-01-06","TORONTO",34,11,395,36,12,2,1
"2022-01-07","TORONTO",41,15,414,43,17,2,2
"2022-01-08","TORONTO",48,26,443,49,27,1,1
"2022-01-09","TORONTO",53,28,463,54,29,1,1
"2022-01-10","TORONTO",56,29,510,58,31,2,2
"2022-01-11","TORONTO",67,33,569,68,34,1,1
"2022-01-12","TORONTO",62,32,570,63,33,1,1
"2022-01-13","TORONTO",61,35,592,63,37,2,2
"2022-01-14","TORONTO",62,38,599,64,40,2,2
"2022-01-15","TORONTO",67,40,634,68,40,1,0
"2022-01-16","TORONTO",72,44,606,73,44,1,0
"2022-01-17","TORONTO",74,46,625,75,46,1,0
"2022-01-18","TORONTO",74,51,663,74,51,0,0
"2022-01-19","TORONTO",81,49,669,81,49,0,0
"2022-01-20","TORONTO",82,59,607,86,61,4,2
"2022-01-21","TORONTO",82,61,617,86,64,4,3
"2022-01-22","TORONTO",84,64,632,88,66,4,2
"2022-01-23","TORONTO",87,62,585,92,64,5,2
"2022-01-24","TORONTO",86,59,609,91,60,5,1
"2022-01-25","TORONTO",88,60,610,94,62,6,2
"2022-01-26","TORONTO",83,59,581,90,61,7,2
"2022-01-27","TORONTO",85,52,523,92,56,7,4
"2022-01-28","TORONTO",87,60,502,94,62,7,2
"2022-01-29","TORONTO",84,60,518,94,61,10,1
"2022-01-30","TORONTO",81,60,476,90,62,9,2
"2022-01-31","TORONTO",84,59,462,92,60,8,1
"2022-02-01","TORONTO",82,57,439,88,58,6,1
"2022-02-02","TORONTO",76,53,385,85,57,9,4
"2022-02-03","TORONTO",74,58,355,82,63,8,5
"2022-02-04","TORONTO",72,51,332,82,57,10,6
"2022-02-05","TORONTO",64,48,311,73,55,9,7
"2022-02-06","TORONTO",64,46,268,71,50,7,4
"2022-02-07","TORONTO",65,49,256,72,54,7,5
"2022-02-08","TORONTO",63,46,245,71,51,8,5
"2022-02-09","TORONTO",56,41,212,65,45,9,4
"2022-02-10","TORONTO",51,42,201,62,49,11,7
"2022-02-11","TORONTO",48,39,189,59,45,11,6
"2022-02-12","TORONTO",46,36,173,58,43,12,7
"2022-02-13","TORONTO",42,35,152,53,42,11,7
"2022-02-14","TORONTO",42,34,144,52,41,10,7
"2022-02-15","TORONTO",35,28,146,46,35,11,7
"2022-02-16","TORONTO",35,28,126,46,34,11,6
"2022-02-17","TORONTO",29,25,118,40,30,11,5
"2022-02-18","TORONTO",27,23,114,41,30,14,7
"2022-02-19","TORONTO",27,21,104,40,30,13,9
"2022-02-20","TORONTO",29,24,101,43,32,14,8
"2022-02-21","TORONTO",27,25,91,43,33,16,8
"2022-02-22","TORONTO",28,25,93,43,31,15,6
"2022-02-23","TORONTO",28,22,85,41,27,13,5
"2022-02-24","TORONTO",28,18,80,37,23,9,5
"2022-02-25","TORONTO",28,20,87,39,25,11,5
"2022-02-26","TORONTO",27,17,88,36,23,9,6
"2022-02-27","TORONTO",28,19,81,38,24,10,5
"2022-02-28","TORONTO",27,22,76,39,28,12,6
"2022-03-01","TORONTO",28,23,74,40,29,12,6
"2022-03-02","TORONTO",27,20,71,37,26,10,6
"2022-03-03","TORONTO",27,20,59,36,25,9,5
"2022-03-04","TORONTO",26,17,63,34,24,8,7
"2022-03-05","TORONTO",26,18,65,34,24,8,6
"2022-03-06","TORONTO",26,17,54,33,23,7,6
"2022-03-07","TORONTO",27,20,46,33,26,6,6
"2022-03-08","TORONTO",27,21,50,34,26,7,5
"2022-03-09","TORONTO",25,20,60,31,23,6,3
"2022-03-10","TORONTO",26,18,48,32,20,6,2
"2022-03-11","TORONTO",27,19,52,33,23,6,4
"2022-03-12","TORONTO",26,19,55,31,22,5,3
"2022-03-13","TORONTO",27,17,51,33,21,6,4
"2022-03-14","TORONTO",28,20,52,34,24,6,4
"2022-03-15","TORONTO",26,18,55,33,22,7,4
"2022-03-16","TORONTO",23,17,42,30,21,7,4
"2022-03-17","TORONTO",22,16,47,28,20,6,4
"2022-03-18","TORONTO",22,16,36,29,19,7,3
"2022-03-19","TORONTO",21,14,35,28,17,7,3
"2022-03-20","TORONTO",22,17,35,28,20,6,3
"2022-03-21","TORONTO",22,15,27,28,17,6,2
"2022-03-22","TORONTO",21,14,43,27,18,6,4
"2022-03-23","TORONTO",21,13,52,28,17,7,4
"2022-03-24","TORONTO",21,14,61,27,17,6,3
"2022-03-25","TORONTO",17,12,59,24,16,7,4
"2022-03-26","TORONTO",18,11,66,26,14,8,3
"2022-03-27","TORONTO",20,11,64,24,14,4,3
"2022-03-28","TORONTO",19,10,73,21,11,2,1
"2022-03-29","TORONTO",17,10,72,18,11,1,1
"2022-03-30","TORONTO",19,10,76,20,11,1,1
"2022-03-31","TORONTO",18,10,77,20,11,2,1
"2022-04-01","TORONTO",16,11,76,18,12,2,1
"2022-04-02","TORONTO",17,11,83,21,13,4,2
"2022-04-03","TORONTO",18,11,99,22,13,4,2
"2022-04-04","TORONTO",19,13,101,22,15,3,2
"2022-04-05","TORONTO",20,13,118,23,14,3,1
"2022-04-06","TORONTO",19,11,128,22,11,3,0
"2022-04-07","TORONTO",17,13,146,19,13,2,0
"2022-04-08","TORONTO",18,15,148,20,16,2,1
"2022-04-09","TORONTO",19,14,156,21,14,2,0
"2022-04-10","TORONTO",20,13,167,22,14,2,1
"2022-04-11","TORONTO",22,13,177,24,13,2,0
"2022-04-12","TORONTO",18,11,199,20,11,2,0
"2022-04-13","TORONTO",15,11,187,16,11,1,0
"2022-04-14","TORONTO",14,11,201,16,12,2,1
"2022-04-15","TORONTO",16,11,207,21,11,5,0
"2022-04-16","TORONTO",18,14,205,23,15,5,1
"2022-04-17","TORONTO",21,13,201,27,16,6,3
"2022-04-18","TORONTO",19,11,190,24,13,5,2
"2022-04-19","TORONTO",22,13,227,27,15,5,2
"2022-04-20","TORONTO",19,10,214,24,13,5,3
"2022-04-21","TORONTO",17,10,219,22,12,5,2
"2022-04-22","TORONTO",15,7,223,19,8,4,1
"2022-04-23","TORONTO",18,10,238,22,11,4,1
"2022-04-24","TORONTO",17,9,233,21,9,4,0
"2022-04-25","TORONTO",17,11,227,21,12,4,1
"2022-04-26","TORONTO",16,10,253,21,10,5,0
"2022-04-27","TORONTO",19,8,237,23,8,4,0
"2022-04-28","TORONTO",15,8,229,19,9,4,1
"2022-04-29","TORONTO",14,7,240,18,8,4,1
"2022-04-30","TORONTO",11,7,236,14,8,3,1
"2022-05-01","TORONTO",12,9,222,16,10,4,1
"2022-05-02","TORONTO",16,10,218,21,12,5,2
"2022-05-03","TORONTO",14,8,225,18,10,4,2
"2022-05-04","TORONTO",18,10,221,21,12,3,2
"2022-05-05","TORONTO",16,10,217,19,11,3,1
"2022-05-06","TORONTO",18,10,195,21,12,3,2
"2022-05-07","TORONTO",15,9,186,18,11,3,2
"2022-05-08","TORONTO",15,9,199,18,11,3,2
"2022-05-09","TORONTO",15,8,200,18,10,3,2
"2022-05-10","TORONTO",14,7,194,17,9,3,2
"2022-05-11","TORONTO",15,7,169,18,9,3,2
"2022-05-12","TORONTO",14,7,161,18,11,4,4
"2022-05-13","TORONTO",14,7,158,17,10,3,3
"2022-05-14","TORONTO",14,7,169,18,10,4,3
"2022-05-15","TORONTO",13,7,165,18,11,5,4
"2022-05-16","TORONTO",15,9,175,20,13,5,4
"2022-05-17","TORONTO",14,7,175,18,9,4,2
"2022-05-18","TORONTO",16,9,162,20,11,4,2
"2022-05-19","TORONTO",13,9,157,19,10,6,1
"2022-05-20","TORONTO",13,8,158,18,10,5,2
"2022-05-21","TORONTO",16,8,153,21,10,5,2
"2022-05-22","TORONTO",14,6,140,18,7,4,1
"2022-05-23","TORONTO",14,6,140,19,7,5,1
"2022-05-24","TORONTO",12,5,136,18,7,6,2
"2022-05-25","TORONTO",9,3,142,14,5,5,2
"2022-05-26","TORONTO",10,4,120,14,5,4,1
"2022-05-27","TORONTO",11,5,113,16,7,5,2
"2022-05-28","TORONTO",11,5,108,17,8,6,3
"2022-05-29","TORONTO",12,7,105,18,9,6,2
"2022-05-30","TORONTO",13,6,103,16,8,3,2
"2022-05-31","TORONTO",13,7,110,16,9,3,2
"2022-06-01","TORONTO",15,7,102,18,9,3,2
"2022-06-02","TORONTO",14,7,100,19,10,5,3
"2022-06-03","TORONTO",11,6,96,16,9,5,3
"2022-06-04","TORONTO",7,4,96,9,6,2,2
"2022-06-05","TORONTO",8,4,80,12,6,4,2
"2022-06-06","TORONTO",8,4,81,12,6,4,2
"2022-06-07","TORONTO",7,4,74,12,6,5,2
"2022-06-08","TORONTO",9,4,68,14,6,5,2
"2022-06-09","TORONTO",10,3,72,15,5,5,2
"2022-06-10","TORONTO",12,5,65,16,8,4,3
"2022-06-11","TORONTO",11,4,73,15,8,4,4
"2022-06-12","TORONTO",9,3,63,14,6,5,3
"2022-06-13","TORONTO",9,7,66,14,9,5,2
"2022-06-14","TORONTO",14,6,62,18,9,4,3
"2022-06-15","TORONTO",13,6,65,16,8,3,2
"2022-06-16","TORONTO",12,6,71,15,8,3,2
"2022-06-17","TORONTO",10,6,82,14,9,4,3
"2022-06-18","TORONTO",10,6,80,14,9,4,3
"2022-06-19","TORONTO",8,4,72,13,6,5,2
"2022-06-20","TORONTO",10,5,74,15,8,5,3
"2022-06-21","TORONTO",7,5,73,12,8,5,3
"2022-06-22","TORONTO",8,6,68,12,9,4,3
"2022-06-23","TORONTO",8,5,65,12,7,4,2
"2022-06-24","TORONTO",7,6,66,11,9,4,3
"2022-06-25","TORONTO",7,5,56,11,8,4,3
"2022-06-26","TORONTO",7,5,56,11,9,4,4
"2022-06-27","TORONTO",8,4,58,11,6,3,2
"2022-06-28","TORONTO",9,4,63,12,6,3,2
"2022-06-29","TORONTO",10,4,58,13,6,3,2
"2022-06-30","TORONTO",10,4,66,13,6,3,2
"2022-07-01","TORONTO",10,3,69,13,5,3,2
"2022-07-02","TORONTO",8,2,68,12,4,4,2
"2022-07-03","TORONTO",9,1,83,13,3,4,2
"2022-07-04","TORONTO",10,1,73,14,3,4,2
"2022-07-05","TORONTO",9,1,79,13,2,4,1
"2022-07-06","TORONTO",7,2,87,12,4,5,2
"2022-07-07","TORONTO",9,1,110,14,5,5,4
"2022-07-08","TORONTO",10,3,110,15,5,5,2
"2022-07-09","TORONTO",10,3,122,14,5,4,2
"2022-07-10","TORONTO",11,3,112,17,5,6,2
"2022-07-11","TORONTO",12,5,124,17,8,5,3
"2022-07-12","TORONTO",16,6,129,20,9,4,3
"2022-07-13","TORONTO",17,7,129,22,8,5,1
"2022-07-14","TORONTO",17,7,139,22,8,5,1
"2022-07-15","TORONTO",18,8,142,22,9,4,1
"2022-07-16","TORONTO",18,7,155,22,8,4,1
"2022-07-17","TORONTO",18,9,151,22,10,4,1
"2022-07-18","TORONTO",18,7,159,24,10,6,3
"2022-07-19","TORONTO",18,8,174,23,10,5,2
"2022-07-20","TORONTO",16,7,184,22,10,6,3
"2022-07-21","TORONTO",15,7,217,21,10,6,3
"2022-07-22","TORONTO",15,5,207,22,7,7,2
"2022-07-23","TORONTO",17,6,205,23,9,6,3
"2022-07-24","TORONTO",18,4,198,24,7,6,3
"2022-07-25","TORONTO",17,5,202,26,9,9,4
"2022-07-26","TORONTO",14,4,225,22,8,8,4
"2022-07-27","TORONTO",17,8,213,24,11,7,3
"2022-07-28","TORONTO",15,7,216,23,12,8,5
"2020-04-02","WEST",51,25,133,0,0,0,0
"2020-04-03","WEST",50,30,134,0,0,0,0
"2020-04-04","WEST",43,32,131,0,0,0,0
"2020-04-05","WEST",47,32,143,0,0,0,0
"2020-04-06","WEST",48,32,161,0,0,0,0
"2020-04-07","WEST",54,42,167,0,0,0,0
"2020-04-08","WEST",54,44,162,0,0,0,0
"2020-04-09","WEST",55,44,167,0,0,0,0
"2020-04-10","WEST",56,43,167,0,0,0,0
"2020-04-11","WEST",53,43,174,0,0,0,0
"2020-04-12","WEST",55,43,180,0,0,0,0
"2020-04-13","WEST",62,43,174,0,0,0,0
"2020-04-14","WEST",59,42,171,0,0,0,0
"2020-04-15","WEST",57,38,168,0,0,0,0
"2020-04-16","WEST",59,48,170,0,0,0,0
"2020-04-17","WEST",54,42,174,0,0,0,0
"2020-04-18","WEST",52,41,159,0,0,0,0
"2020-04-19","WEST",52,41,154,0,0,0,0
"2020-04-20","WEST",50,36,153,0,0,0,0
"2020-04-21","WEST",52,37,161,0,0,0,0
"2020-04-22","WEST",49,38,168,0,0,0,0
"2020-04-23","WEST",45,38,171,0,0,0,0
"2020-04-24","WEST",47,39,183,0,0,0,0
"2020-04-25","WEST",45,38,181,0,0,0,0
"2020-04-26","WEST",46,38,177,0,0,0,0
"2020-04-27","WEST",43,34,180,0,0,0,0
"2020-04-28","WEST",44,34,185,0,0,0,0
"2020-04-29","WEST",43,33,189,0,0,0,0
"2020-04-30","WEST",39,31,194,0,0,0,0
"2020-05-01","WEST",36,27,213,44,30,8,3
"2020-05-02","WEST",34,29,208,41,31,7,2
"2020-05-03","WEST",36,28,211,41,32,5,4
"2020-05-04","WEST",31,24,204,38,28,7,4
"2020-05-05","WEST",31,23,198,39,28,8,5
"2020-05-06","WEST",31,26,198,39,29,8,3
"2020-05-07","WEST",33,20,203,37,23,4,3
"2020-05-08","WEST",30,23,207,35,25,5,2
"2020-05-09","WEST",28,22,197,33,26,5,4
"2020-05-10","WEST",26,21,192,31,24,5,3
"2020-05-11","WEST",30,20,196,37,23,7,3
"2020-05-12","WEST",30,19,203,36,21,6,2
"2020-05-13","WEST",27,15,207,31,20,4,5
"2020-05-14","WEST",24,15,199,27,18,3,3
"2020-05-15","WEST",24,13,194,27,15,3,2
"2020-05-16","WEST",23,10,187,26,15,3,5
"2020-05-17","WEST",22,11,212,24,14,2,3
"2020-05-18","WEST",22,12,229,24,15,2,3
"2020-05-19","WEST",22,11,226,25,14,3,3
"2020-05-20","WEST",18,9,225,22,12,4,3
"2020-05-21","WEST",17,6,213,22,12,5,6
"2020-05-22","WEST",16,6,203,20,11,4,5
"2020-05-23","WEST",16,8,192,20,10,4,2
"2020-05-24","WEST",17,8,189,21,11,4,3
"2020-05-25","WEST",16,8,183,20,10,4,2
"2020-05-26","WEST",14,8,184,18,10,4,2
"2020-05-27","WEST",13,7,169,16,9,3,2
"2020-05-28","WEST",10,5,168,14,6,4,1
"2020-05-29","WEST",8,4,161,12,6,4,2
"2020-05-30","WEST",7,3,130,11,6,4,3
"2020-05-31","WEST",7,1,146,11,3,4,2
"2020-06-01","WEST",8,2,147,12,4,4,2
"2020-06-02","WEST",8,2,152,11,4,3,2
"2020-06-03","WEST",12,5,139,13,7,1,2
"2020-06-04","WEST",9,5,135,11,7,2,2
"2020-06-05","WEST",8,6,129,10,8,2,2
"2020-06-06","WEST",7,5,107,8,6,1,1
"2020-06-07","WEST",7,5,97,8,6,1,1
"2020-06-08","WEST",8,6,96,9,7,1,1
"2020-06-09","WEST",8,6,96,9,7,1,1
"2020-06-10","WEST",9,7,81,10,7,1,0
"2020-06-11","WEST",10,7,86,10,7,0,0
"2020-06-12","WEST",12,8,82,12,8,0,0
"2020-06-13","WEST",11,6,83,12,8,1,2
"2020-06-14","WEST",10,6,68,10,8,0,2
"2020-06-15","WEST",10,6,65,11,8,1,2
"2020-06-16","WEST",10,7,61,11,9,1,2
"2020-06-17","WEST",10,8,55,11,9,1,1
"2020-06-18","WEST",8,7,45,9,8,1,1
"2020-06-19","WEST",10,8,42,11,9,1,1
"2020-06-20","WEST",10,9,44,11,10,1,1
"2020-06-21","WEST",11,7,38,12,7,1,0
"2020-06-22","WEST",10,8,38,11,8,1,0
"2020-06-23","WEST",8,7,38,9,7,1,0
"2020-06-24","WEST",7,5,41,7,5,0,0
"2020-06-25","WEST",8,6,42,8,6,0,0
"2020-06-26","WEST",8,5,41,8,5,0,0
"2020-06-27","WEST",7,4,41,7,4,0,0
"2020-06-28","WEST",8,6,37,8,6,0,0
"2020-06-29","WEST",7,5,44,8,6,1,1
"2020-06-30","WEST",7,6,43,7,6,0,0
"2020-07-01","WEST",6,5,36,6,5,0,0
"2020-07-02","WEST",5,4,26,5,4,0,0
"2020-07-03","WEST",5,4,28,5,4,0,0
"2020-07-05","WEST",5,3,28,6,3,1,0
"2020-07-06","WEST",4,2,23,5,3,1,1
"2020-07-07","WEST",3,3,20,5,5,2,2
"2020-07-08","WEST",4,4,17,6,6,2,2
"2020-07-09","WEST",4,4,18,6,6,2,2
"2020-07-10","WEST",5,5,17,7,7,2,2
"2020-07-11","WEST",5,3,16,8,6,3,3
"2020-07-12","WEST",4,3,17,7,6,3,3
"2020-07-13","WEST",4,3,18,7,6,3,3
"2020-07-14","WEST",4,3,22,7,6,3,3
"2020-07-15","WEST",5,3,23,8,4,3,1
"2020-07-16","WEST",4,4,16,7,5,3,1
"2020-07-17","WEST",5,5,14,8,6,3,1
"2020-07-18","WEST",6,4,12,8,5,2,1
"2020-07-19","WEST",8,5,11,10,6,2,1
"2020-07-20","WEST",10,5,18,12,6,2,1
"2020-07-21","WEST",8,4,21,11,4,3,0
"2020-07-22","WEST",9,3,24,12,3,3,0
"2020-07-23","WEST",8,4,26,12,4,4,0
"2020-07-24","WEST",7,4,25,11,4,4,0
"2020-07-25","WEST",7,5,22,10,5,3,0
"2020-07-26","WEST",6,5,22,9,5,3,0
"2020-07-27","WEST",5,3,23,8,3,3,0
"2020-07-28","WEST",5,3,24,8,4,3,1
"2020-07-29","WEST",5,3,21,7,3,2,0
"2020-07-30","WEST",4,3,22,5,3,1,0
"2020-07-31","WEST",5,2,21,5,2,0,0
"2020-08-01","WEST",5,1,22,5,1,0,0
"2020-08-02","WEST",5,2,21,5,2,0,0
"2020-08-03","WEST",6,1,21,6,1,0,0
"2020-08-04","WEST",7,2,23,7,2,0,0
"2020-08-05","WEST",9,3,17,9,3,0,0
"2020-08-06","WEST",7,3,16,7,3,0,0
"2020-08-07","WEST",8,4,18,8,4,0,0
"2020-08-08","WEST",9,3,19,9,3,0,0
"2020-08-09","WEST",8,3,16,8,3,0,0
"2020-08-10","WEST",7,3,16,7,3,0,0
"2020-08-11","WEST",6,3,17,6,3,0,0
"2020-08-12","WEST",6,2,15,6,2,0,0
"2020-08-13","WEST",6,2,14,6,2,0,0
"2020-08-14","WEST",6,2,12,6,2,0,0
"2020-08-15","WEST",5,3,11,6,3,1,0
"2020-08-16","WEST",6,3,13,7,3,1,0
"2020-08-17","WEST",6,3,14,7,3,1,0
"2020-08-18","WEST",5,3,15,6,3,1,0
"2020-08-19","WEST",6,3,17,7,3,1,0
"2020-08-20","WEST",6,3,14,7,3,1,0
"2020-08-21","WEST",5,2,14,6,2,1,0
"2020-08-22","WEST",6,3,13,7,3,1,0
"2020-08-23","WEST",4,1,13,4,1,0,0
"2020-08-24","WEST",3,2,13,3,2,0,0
"2020-08-25","WEST",4,3,12,5,3,1,0
"2020-08-26","WEST",4,3,11,5,3,1,0
"2020-08-27","WEST",4,2,10,5,2,1,0
"2020-08-28","WEST",4,3,12,5,3,1,0
"2020-08-29","WEST",4,0,13,5,0,1,0
"2020-08-30","WEST",5,3,14,6,3,1,0
"2020-08-31","WEST",5,3,15,6,3,1,0
"2020-09-01","WEST",5,0,25,6,0,1,0
"2020-09-02","WEST",3,2,23,4,2,1,0
"2020-09-03","WEST",2,2,23,3,2,1,0
"2020-09-04","WEST",2,2,21,3,2,1,0
"2020-09-05","WEST",2,2,14,2,2,0,0
"2020-09-06","WEST",2,2,11,2,2,0,0
"2020-09-07","WEST",2,1,12,2,1,0,0
