week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2021-10-16,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,48,Alberta,Alberta,Total,6326252,3210060,2913658,202534,0,0,0,26492,48805,34752,0,0,0,,,,,,,,,,,,
2021-10-16,48,Alberta,Alberta,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,387552,278015,109464,73,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Moderna Spikevax,1990355,877241,1074028,39086,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),5549210,2908821,2623130,17259,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Total,7927117,4064077,3806622,56418,0,0,0,15377,37168,35696,0,0,0,,,,,,,,,,,,
2021-10-16,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Moderna Spikevax,63002,31804,30825,373,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),4400,2266,2134,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Total,67402,34070,32959,373,0,0,0,91,104,57,0,0,0,,,,,,,,,,,,
2021-10-16,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,65586,32917,31034,1635,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),6905,3460,3445,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Total,72491,36377,34479,1635,0,0,0,242,285,648,0,0,0,,,,,,,,,,,,
2021-10-16,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Moderna Spikevax,41750,21747,20003,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),6426,3419,3007,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Total,48176,25166,23010,0,0,0,0,390,272,0,0,0,0,,,,,,,,,,,,
2021-10-16,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2798729,1697163,404155,97,0,0,697314,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Moderna Spikevax,14117012,4578373,6435146,168312,157,0,2935024,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),40874856,16590479,14352549,390756,2322,0,9538750,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,1,Canada,Canada,Total,57793008,22867167,21192893,559176,2479,0,13171293,107150,236567,105813,344,0,75176,229399,461595,202518,636,0,148450,,,,,,
2021-10-23,1,Canada,Canada,Unknown,2411,1152,1043,11,0,0,205,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,27779,27284,494,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,269827,93680,173265,2882,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),562877,318459,240031,4387,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,860483,439423,413790,7270,0,0,0,6622,8462,1038,0,0,0,11510,14054,1843,0,0,0,,,,,,
2021-10-23,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5940,5306,634,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,63703,29226,34279,198,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),190645,98638,91352,655,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Total,260288,133170,126265,853,0,0,0,681,1091,199,0,0,0,1344,2473,370,0,0,0,,,,,,
2021-10-23,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,59888,59029,859,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,444696,151250,293179,267,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),1057367,595285,461354,728,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Total,1562479,805795,755689,995,0,0,0,5959,8208,995,0,0,0,13116,16522,995,0,0,0,,,,,,
2021-10-23,12,Nova Scotia,Nouvelle-Écosse,Unknown,528,231,297,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,50913,44337,6576,0,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Medicago Covifenz,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,326605,124039,200344,2222,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),859665,470246,380872,8547,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Total,1238861,639543,588538,10780,,,0,3886,9029,5197,,,0,8821,15626,6591,,,0,,,,,,
2021-10-23,13,New Brunswick,Nouveau-Brunswick,Unknown,1678,921,746,11,,,0,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,697314,,,,,,697314,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Moderna Spikevax,2935024,,,,,,2935024,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),9538750,,,,,,9538750,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,24,Quebec,Québec,Total,13171293,,,,,,13171293,,,,,,75176,,,,,,148450,,,,,,
2021-10-23,24,Quebec,Québec,Unknown,205,,,,,,205,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1088311,864812,223497,2,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Moderna Spikevax,5659064,2061129,3544479,53456,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),15563645,8415121,7066616,81908,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,35,Ontario,Ontario,Total,22311020,11341062,10834592,135366,0,0,0,42839,90712,18232,0,0,0,90513,187083,29123,0,0,0,,,,,,
2021-10-23,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86003,79878,6125,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Moderna Spikevax,558099,371983,184808,1307,1,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1404186,789545,595504,19132,5,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,46,Manitoba,Manitoba,Total,2048288,1241406,786437,20439,6,0,0,4794,7784,6330,2,0,0,11090,17006,13393,2,0,0,,,,,,
2021-10-23,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91335,74469,16866,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Moderna Spikevax,372681,165792,195713,11020,156,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1235828,621833,567259,44419,2317,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Total,1699844,862094,779838,55439,2473,0,0,7445,14265,6748,342,0,0,15489,25181,11976,634,0,0,,,,,,
2021-10-23,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,303419,263917,39484,18,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Moderna Spikevax,1281714,612020,638809,30885,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),4847243,2352883,2289356,205004,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,48,Alberta,Alberta,Total,6432376,3228820,2967649,235907,0,0,0,18760,53991,33373,0,0,0,45252,102796,68125,0,0,0,,,,,,
2021-10-23,48,Alberta,Alberta,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,387827,278131,109620,76,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Moderna Spikevax,2031846,882045,1087779,62022,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),5596576,2919149,2651451,25976,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Total,8016249,4079325,3848850,88074,0,0,0,15248,42228,31656,0,0,0,30625,79396,67352,0,0,0,,,,,,
2021-10-23,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Moderna Spikevax,63446,32005,31002,439,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),4473,2306,2167,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,60,Yukon,Yukon,Total,67919,34311,33169,439,0,0,0,241,210,66,0,0,0,332,314,123,0,0,0,,,,,,
2021-10-23,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,68072,33195,31277,3600,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),7030,3527,3503,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Total,75102,36722,34780,3600,0,0,0,345,301,1965,0,0,0,587,586,2613,0,0,0,,,,,,
2021-10-23,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Moderna Spikevax,42235,22009,20212,14,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),6571,3487,3084,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-23,62,Nunavut,Nunavut,Total,48806,25496,23296,14,0,0,0,330,286,14,0,0,0,720,558,14,0,0,0,,,,,,
2021-10-23,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2799762,1697593,404647,110,0,0,697412,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Moderna Spikevax,14231859,4591112,6476100,208634,170,0,2955843,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),41241914,16660664,14523452,462892,2559,0,9592347,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Total,58275947,22950523,21405246,671647,2729,0,13245802,83356,212353,112471,250,0,74509,,,,,,,,,,,,
2021-10-30,1,Canada,Canada,Unknown,2412,1154,1047,11,0,0,200,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,27963,27418,544,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,274016,95058,175866,3092,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),568077,320658,242638,4781,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,870056,443134,419048,7874,0,0,0,3711,5258,604,0,0,0,,,,,,,,,,,,
2021-10-30,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5949,5312,637,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,11,Prince Edward Island,Île-du-Prince-Édouard,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-10-30,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,64246,29263,34566,417,0,0,0,,,,,,,,,,,,,,,,,,
